fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,fe-71,fe-72,fe-73,fe-74,fe-75,fe-76,fe-77,fe-78,fe-79,fe-80,fe-81,fe-82,fe-83,fe-84,fe-85,fe-86,fe-87,fe-88,fe-89,fe-90,fe-91,fe-92,fe-93,fe-94,fe-95,fe-96,fe-97,fe-98,fe-99,fe-100,fe-101,fe-102,fe-103,fe-104,fe-105,fe-106,fe-107,CIHigh,CILow,MOS
-169722.03455831655,-13433.490739747562,17659.610353133332,30159.948972786195,-8302.286396112188,-32.45919688273459,4641.7169248408345,504.70555039468786,-264.18882992617347,36.9380424725305,7.428357412510082,-15.064522444981392,-1.965719705091091,-0.6039283976563903,-11.874598351672702,-15.247482877455857,-19.37192283082422,11.372567597695543,9.06549539144227,5.1101277188800305,-11.802956348211227,16.29805447729352,-5.015626406257077,6.556501264220152,-10.046416944213673,-2.8257149451577535,-2.070318092746482,-0.8470460942020234,-3.2131541715220875,-5.1664891130679305,5.313713936771807,1.2800164021297704,-4.529317897560633,-2.2038787777673137,-1.4323017100329518,-2.591500227462388,0.5066325580294264,-4.14970348855615,-0.4547616556833539,-0.4576699917989756,-4.587274751897453,-4.865890166255159,-2.0256625278281084,0.8867482200260925,0.5268998458374752,-0.5184462925549712,2.3589643919903445,2.6636199568338834,0.8367749366582159,-1.494442736563482,3.5577302179170687,1.069666696721892,0.9250143316385039,-3.163756875946598,-0.3789681367224539,-0.3339636894747015,0.26411502853927404,-1.1263642158256204,-0.5556548619207395,-1.1065681953313575,0.6511031791067535,-0.4100057348445676,0.7742022806622387,1.4388548710169566,-1.7371732320982067,0.7032037914844834,0.10483634694371453,0.4211176898860884,1.2395303575248884,1.3056212710636963,1.6017600086447359,-0.05190415153199882,-0.2925093113121339,0.6995935800306742,-0.055768593829776496,0.13025477369380944,-0.7465548326234913,0.33406826092840275,-0.1468064462338449,-1.1277450268880442,0.75944298432091,0.2681717356291493,0.0864948521861898,-0.19846069872039723,0.24868176059384337,-1.3898075101234713,-0.8140032493921036,-0.23455363130711854,-0.5969423147593439,-0.3895035350359236,0.6920966637099265,0.43635021282805087,-0.1259933982481217,-0.12728386582978615,0.2812022424557904,0.3621334517005561,0.5290934204201749,-0.27104738607858186,0.22065818653977828,0.29160213716026984,0.10776167039293363,0.03061286558748774,-0.1365653240812709,-0.4249844871429047,0.11833511758977729,0.3336611075245431,0.05128581855223059,3.12457995,2.57542005,2.85
-162126.59825933404,-27921.841200337156,15479.956809282177,5045.304908305998,73.20762136643839,-240.60131910058456,6109.353650858744,522.7156068744122,-180.7500720346862,1.9207608381795618,4.035116311409042,19.61285448333483,-7.8743168175773794,4.6316298758614645,2.587748033421778,-2.4532328253137807,-4.79523211994669,3.484279365065343,0.019989469172369042,0.9880220135354931,-0.7296899991976893,-2.306304191066568,2.957102754107584,-1.6097463249146498,-2.6276685378589795,-2.770720785543467,-0.46855701770671554,0.46907122767560705,-0.32924983971704047,-0.20874236336709998,1.4081525946223388,-0.26751152990023036,-0.5385737634514132,-0.5997228167293523,-0.009244796576354202,-1.7135207481631884,0.06553420217628604,-1.089903587929516,0.9556159389764725,1.494067935518081,0.7484804027210593,-1.237660138741147,-0.595915671691526,0.21283483387819918,1.8189072661982792,-0.6605129287958773,0.5241351352715669,1.1111570575677543,0.47273117652263164,1.1228793762785443,-0.2300906177913788,0.586279611411052,0.7471379838742573,-1.8294713076506375,0.561017541692906,0.3295252034133906,0.3945117330181139,-1.177600820375242,0.6323610095822787,-0.8143700027582041,0.894668883726711,-0.44650104129710555,0.2745816307805813,0.5750519060314705,-0.6781096780084979,1.5695884819734183,0.08819940119289002,-0.08248831592566437,-0.3419984752789156,0.16831464442746177,0.47268658223997256,-0.30638535330966976,0.20545422956987616,0.685288456328354,-0.6539792435944872,-0.6702145959786976,-0.28540427318039824,-0.2873908173005505,-0.3838347548076379,-0.8364373857392227,0.14924449638020232,-0.2817052515834863,0.4871147508142114,0.2594587465948611,-0.19617760597717931,0.2266384690497944,-0.43688518696954365,0.1147256022703462,0.08446556219781258,0.21768527034959673,0.559718310549139,0.5233107988318386,0.2909753923562092,-0.16367789491273652,0.1795079658660309,0.08352491359556008,-0.3233138289312327,0.03907670112880006,-0.71024643160684,-0.02366427269036221,-0.47093994322399535,-0.29238456166512994,-0.06842229089135785,0.1919036052279142,0.1280410217565911,-0.03364629743063776,-0.08343563536729182,3.380332715,2.964494871,3.172413793
-42560.937268668196,-17115.224246642054,9567.332444191372,-1471.200548772929,36337.382427541444,-14297.31331397242,-11842.383212629804,246.0154625533947,-131.62018838311505,-41.15683597626754,-59.865895791190546,7.93321968507226,-6.1310898431382475,6.914932293831712,-18.874504887825307,11.833752781930025,-3.876590287945486,-2.3982302788092973,2.96180460563219,0.6779390106189941,11.343411140650456,4.5111267753145246,-6.175549045694416,-5.989157704554134,-5.032292479626626,-5.659094458427416,1.6744689633865577,4.166841974726808,1.1511750342000893,-1.3557233071993624,3.4360700004705147,4.987117219817604,-3.8958738831998767,1.0481890798361713,-0.4900727574333115,2.7694743332588216,2.4411518090821023,-3.45695037442587,-2.5579977437150134,-1.783470258330366,1.6512205540868992,-4.312862772751917,-3.4941645266998864,-0.6312441601678465,0.3259979454603981,-4.978419182537112,2.091661390810823,3.551472917889168,-1.1207087275432472,1.3805298497161484,5.838184937671531,-2.8715351018547537,-2.6296860953220262,-3.6714023147526915,1.2318454018033675,-3.9240260283819746,2.3944066763969603,4.61264452696503,2.6311215887430035,-0.7753772851694004,-0.9141168836541703,0.6052115292136075,-1.2850971752481546,-1.612429715956657,-0.17911977974153426,-0.2514615844379133,-1.1059127944437652,-0.7464969797303024,-1.6283061678481658,1.2365050859014417,-1.271623008470442,-1.5373633631979404,-1.734722488033506,0.5090195886812551,-0.20313621140955412,-1.1988489912450329,-0.7587049081238972,0.42264423335386336,1.8594759128135065,-0.3391079571462116,-0.20865652163400028,0.04178670749895124,-0.2739030565475388,-0.1558046741606013,-1.4066611649793788,-0.5870031933369703,0.35467716411042716,-0.5358335546394705,-0.06348301649445404,1.0294144992954342,-0.16278248986875668,0.16246242052055737,-0.4090109774736414,0.8876105732149848,0.12035494054672567,-0.2948210271839776,-0.4347211412244403,-0.2573940693594218,0.18592226092184336,0.037126446299556005,0.11306239117875784,-0.024135902351837605,0.06345311715826156,-0.28660744707128766,0.20829326497967077,0.08165691101833061,-0.13908787637159373,2.55951845,1.976195836,2.267857143
-96939.3177214531,20225.54885806101,-25415.291051915112,-7637.818170149845,24937.639681802975,-12734.03897805972,-8601.381425464568,303.92520055932346,-71.65183880459634,28.30150160789539,37.521075105793926,9.212141825958618,20.61413097878597,-2.1921194638539885,-8.179324405015535,-13.10014982871528,-15.626023879378636,-5.7917540616352206,-13.158175295557205,-0.9712754894273568,40.36423564210957,-11.729368763065615,-17.459608323663886,-5.867718544808237,18.359118679518502,11.031545411280508,1.802259388067529,-13.59972157031582,-7.521587965154132,3.533299777583706,-19.905276829095424,-8.928285606630478,3.275422808868866,2.1421121426918694,-6.9408656480039275,-3.775899410571681,-8.626634196004211,-7.308462013033126,-2.3802258830768754,9.80745298143137,-6.232596615904823,6.426063185814334,1.893732488727322,13.934363127968378,7.09063970292302,0.3833585622353094,5.776597568373101,12.60417753116156,-7.470266048249097,-5.14108584987296,4.824062946070319,0.0033683364386099296,3.2842193416135106,0.0670784578273204,0.18429614416514925,2.3883286855080534,-5.217121344659133,1.758591412367538,0.840481575066129,0.4156326744084708,2.3620298168430587,-0.908195615664634,0.02049118539265841,0.010638950148610094,1.3557736973537495,-0.33796731505620536,-0.23718454865820826,-0.40148599077621094,-0.3842691890244716,-1.0070276241059426,-0.733021341374581,-0.7310007741273533,-0.3969669755083018,-1.3274659071326478,-1.1174370423347972,1.0633362262788175,0.5541444431238907,-0.39083307713381343,-1.0808155050406598,-0.2957062018202408,0.3105314249885965,0.28215216326373294,0.1539037132574336,-0.009831749837108196,0.9727110756814783,-0.007582171161121232,-0.027827745268774632,0.12075858983895639,-0.43458227575227926,0.20440259967341215,0.33451119476047503,-0.3636371404294932,-0.21294135185743146,0.47988762753006664,0.14761790899838784,-0.10564729242598607,-0.10772107245845962,0.11476457070890542,0.032596568941290094,0.12346234883589081,0.06471166729145654,-0.00901426333544478,-0.003814794222205854,0.008332377950391254,-0.03316108903497688,-0.044218980948164927,-0.10912106938268955,3.809449298,3.362964496,3.586206897
386217.6863059461,-37229.05160606474,2618.1994183551164,603.0517451836788,1103.7924264184278,8133.750324522805,9036.468176121376,-266.73895311148664,164.0722851949095,48.07683609793011,-14.827340232161356,6.001363753173134,-7.306804766488918,-4.872009242995107,3.7346287306797534,-0.8335884251049411,0.09023075520662426,4.298371355221329,8.091123758541164,-7.7763835640482615,4.570120245668901,-2.611446904554019,-3.919958591187544,1.5343333028448525,1.071096989626985,-2.161067962228059,1.1502234221759289,-3.1490671591112425,0.5793777760278437,1.869585524624552,-0.004683785518033188,2.5575472457053827,-1.9053923144685199,-2.254111574404547,-2.3974811822303854,-2.5097523161792674,-2.0965587633103473,-4.7947945772045495,-5.111494211105781,-3.3262621701571504,-1.0402840785844878,0.6794118515271316,0.8279591201655593,2.7255971962510395,-2.0857300304447546,-0.9228437698622164,2.9246096611204724,1.1787282776596675,-2.0423467599788285,-2.2231416787436578,-0.6226671243971316,-1.649921413977142,-2.0041273014326197,-2.2585209293156705,-0.4635067835064989,-2.5583297330813557,-0.40817423055761426,0.1483698254893577,1.408709548260051,0.14267251899397188,-0.10423377390777723,0.3782913316166852,-0.9282553527282181,-1.3383159187547038,0.3445535541661622,0.1743764113418624,-0.064566157481529,-0.016039884850172232,0.03546527450407464,-0.4261644425400634,-0.22574507322597176,0.0200851098282975,0.12019982803861977,-0.513875275629771,-0.26529902492583485,-0.11772468382511025,0.2148481796616803,-0.5969258064911609,-0.4061841523725782,-0.935496158110724,0.319943649760062,-0.3075386519848159,-0.16144637786354343,-0.22128788810342734,-0.3398973995308734,0.7169971263938256,-1.316369673065366,-0.22314606901823916,-0.019724236643824077,-0.4347448072652418,0.08500207342826516,-0.5039550819772792,0.5413554127573866,0.006834200981435637,0.6015630959370976,-0.2631820289434732,-0.20664676358437656,-0.0783403285966454,-0.2482634747522413,-0.3830194019419709,-0.1109866177261323,0.6768891987313097,0.30734330370755847,-0.0025963079434051933,-0.3907783444878416,-0.09344267119514311,0.064524437854429,2.692561138,1.950296004,2.321428571
389387.7181766789,-36882.76969918154,2743.7034035295446,617.6026820572357,1137.4002894429882,8230.064661039229,9411.703603527221,-260.16611749855105,129.5778006154571,50.38787827240693,-11.283432210380255,1.7831590855201065,-8.229960988155906,-2.830786599757802,4.612609007287334,-4.315444433776128,0.6213586472768129,2.822871164582858,4.633077308129232,-3.0770597414953715,2.4315340981475573,-1.2655972580237596,-3.555001547907239,4.481777882918649,0.5284627079311857,-1.8563788681177285,0.6507086712128298,-1.6703589985412377,4.057752110003726,2.288427154411804,0.8488744017245274,2.185439262143647,0.5257163133268081,1.7706436591239016,-1.1974901899028827,-0.8060978834641634,-0.15878822594723005,-3.246141994245897,-0.27776509658920806,-1.7336995141094922,0.6809855280329782,1.0929659700031487,-0.06441021609425929,-0.46042895056360944,-0.7562542112373278,-1.0269576500603452,-0.3678766061291597,-1.690856809098385,-0.48122905817499156,-0.6903179143439528,0.07993347212351305,1.044028745149333,0.3786748894192749,-1.0815207153351714,-0.9323648448098945,0.32757428571497177,-0.27818917005393656,0.8305146679612317,0.2833376034022182,0.04452904654351271,-0.6435597654128153,-1.3785668557904378,0.8410255775505092,-0.3829839205132254,0.6185084583787598,-0.14606709154421008,0.0898517253320285,-0.09223716595001746,-0.012778913951907668,0.17377740229439095,-0.1444782420399069,0.2118726437927294,0.34195727644306817,0.1203177298973129,0.6720069957866747,0.3445664551134711,0.40424467403198333,-0.3698487537431307,-0.1464764209179412,-0.42594770766471735,-0.04313526524746625,0.07554478719924233,0.01240885660706997,-0.08631908766550522,0.4605527076323754,0.25455525111000893,-0.3096740990626646,-0.06212317072050985,-0.1339461909109177,0.5524698610528641,0.19110762961533775,-0.08467025104331748,0.1280052612708672,0.13068782863608078,-0.5013536810013703,-0.17105840128532063,-0.2080763995132272,-0.5041220276036705,0.07206940479541032,-0.09980346335236157,0.18297502734284793,-0.3245847214182994,-0.06695126957621153,0.07685147248228819,-0.2201087620644331,-0.06677907852699207,0.3825190142664358,4.766305092,4.305123479,4.535714286
-190387.45954142042,665.196061479691,1843.7495985844607,1792.123337780269,1105.1113494012654,-923.7206345793403,11754.647097312227,-376.9484135977841,-162.77129206200294,-6.9870171528066,9.247606013835123,6.751634170343391,-2.7864463420440044,-8.480479052147865,11.374730135696066,-6.3549249210493315,2.637872548217955,-1.9301324590893179,0.20741610453308243,-2.880269114396446,-0.40092257436112494,-9.643660688169337,1.2529517278848066,0.26447076604768527,2.0307525032193583,1.7812277556035414,-1.086606378933737,-0.24978844870777447,-0.44474812903777167,-1.303131709176016,-0.3970477840764765,1.0390022886623094,2.3645345768072565,-0.2412496156985542,2.8476924776753667,0.6446088237987158,-0.4677381962575819,1.862975316978732,-0.31235926376088813,-2.3932381402885414,-0.9503343383245084,3.115851463322659,1.9664397319222615,0.724656508361595,-0.8473905318918002,0.7297568980387886,0.4587401543765049,-2.0013385318949295,0.8116743640901336,0.4120157355488742,-1.4816592583247041,-1.9715349214810185,-0.8381988119902417,-1.0978682150489494,-3.448931435118479,1.5555032517562424,-0.8163146542167778,1.269500611325737,1.0502899474308736,-0.5624243018754939,0.47478720158818744,-0.2565842073322386,2.115394964661896,-0.3168886755810961,-0.7550420735220996,0.5273890229259707,-1.078215345453499,0.8923765423524223,1.9379117476983132,-0.5693543148322362,-0.8892707547531751,-0.49827522771191773,0.6363135286936531,-1.358709506177583,1.7246364832840664,-0.33666006470716703,-0.46074821933704685,2.4008194031421684,-0.2193603610174171,0.1255460500239216,-0.33657905525530196,0.26365424268252186,0.4889515163914031,-0.14433768987608556,-0.17007224790960315,-1.0041294621226402,-0.8225591506717559,0.46998128674988027,-0.15831539439325482,-0.4002227488454365,-0.40358259895488735,0.6137701714837737,-0.27571349881895885,-0.2281067358483907,0.13528522264163204,-0.4780276374501533,0.28549298641024395,-0.27340275577270534,-0.4270060125426774,-0.14421880425779646,0.215737176504506,-0.021518160410130133,-0.4403163736887477,-0.011134249177280425,-0.31537655277058824,0.10156941424246775,-0.11620894454691019,3.249159055,2.784174278,3.016666667
43566.18165511426,3740.3625775695755,-14774.153173958772,35625.04043198846,-12291.008255226865,46.98797273322799,-7457.201436953144,-628.9251309026116,-216.3071670689349,-21.93910616107514,-56.21511261221701,-38.912779802930615,16.14420965499312,4.773396054847626,-10.855508906761926,-0.3362830508352387,-1.41771479465901,9.101925851432982,0.3812326846263757,-0.9169274025354505,3.871967229460697,12.583609967781555,-3.465493474448194,-1.0866206471935187,-1.5330906906959905,-3.8163324728743584,4.532183287317017,-3.8691796975206496,5.163282115602989,-3.6506401888926643,-5.161529062388612,4.6538877973880375,-4.6644769576908764,-6.996136215230609,-1.2508295600053863,1.8046553820003441,3.1160081881428017,-6.2158793485446076,-0.07689810972096507,-2.224978344255076,-1.0502986423238336,-3.244258331401567,-0.4448746990991532,0.5335535756424339,-4.853265382581058,-2.7940758767686824,0.6799984420000125,-0.2291085977872911,-0.5883019339236019,0.7459906452146845,-3.0417366956798673,-0.0883494612421576,2.803802315118254,0.6111129563875896,-1.5710651137592915,-0.2773908545963054,0.40717592121339524,1.2721793112577309,0.15926922975461086,-0.24527815633787975,-1.338582481332009,-1.9172335065681043,1.4798475634482242,0.8884965157459468,0.2528537348003293,-2.0662987524025374,-0.6463537080362638,-0.4478477427013621,0.19980603410759604,1.0531201446414413,-0.7539203190940841,-0.24116941108999523,1.2975981826886884,0.1359381613046756,0.00783625645397264,0.27447483829662267,0.2536053907265342,-0.37614987856331283,-0.5979851923336793,-0.29483423741725323,0.10289748722060225,0.4711701845754389,0.12412281446347018,-0.9086522159447502,0.944206976046044,0.07565918757745956,1.4155993755340266,0.27213491093308767,0.11766560937083932,0.2882694362514397,-0.26959700648821316,0.3384737168382359,0.9919530455321351,0.48330652324866014,0.7302071418871188,0.2754042880362147,0.2640008610756994,-0.2632579558911911,-0.23462708700191787,0.5172119982545614,0.09857514545245981,-0.18039377343856522,0.28899928259263014,-0.20715112321217952,0.21373277188241266,-0.390706581101772,0.08133966325088662,4.625796982,4.159917303,4.392857143
330019.0874088998,-2390.321083034776,3730.5014304131473,-6352.709710336894,55747.33795461167,-15132.127615675203,-7696.058785710148,419.2541507732194,-204.7322715345915,8.418966584863965,23.1384176692989,-28.97605776511746,-0.4600989715366094,-4.137727232825558,-21.560822980555027,5.0185649566653945,7.132313880116453,5.022991607593368,-10.359532065461595,1.7304451891542678,-12.434965802333446,8.528684854979055,14.976031462170148,-2.9119911874075024,-4.97303662950774,4.295702538247658,-10.16819595946178,4.788204386008746,-2.515397883904731,0.6955507785374139,5.2578303568242495,-0.902908673934728,0.7147812251691299,-3.3793585335053486,-1.70776657189464,-3.9797281200966155,-2.6291767829436736,-3.1392937168901365,-9.498553826623256,1.786658089143036,0.012391619755685531,2.1879561498635796,0.4377296556819196,3.644747156925473,3.4440408543504613,6.358334126925461,0.7663109454842558,0.10171739504593141,-1.3224593390965755,-3.114242784247662,0.72485334678152,0.5373289480716517,-1.784811453688825,-0.2679020449131949,-1.2962436901699737,0.02058796648643313,1.2185174172263424,-1.742668671175988,3.268765874602722,-1.0679957402995113,-1.4961533759124075,-1.1819881891517294,-0.41495022737033777,-0.6933204623269781,1.71476517499448,0.122248016746811,0.8450224476551478,1.4280777563045601,-0.5274093136598595,0.43495880743339244,0.4922095735135577,1.1025054192361399,0.3482727420748531,-0.23693766117242215,0.3983221133422833,1.6560748126602085,-0.7005938767394978,-0.7746390199753678,-0.09281586083387153,0.9404988840502393,0.5398753518166733,-0.11180225514607114,-0.4271116612669147,0.3438210469301311,-0.5082163991108769,-0.010645827036258724,0.04070794529922614,-0.28972837801321716,0.30254413497467264,-0.33896416442242217,-0.45176644792900317,0.10249749029719787,0.439569795754258,-0.8636926736083135,-0.26015903519707595,0.2798964951162499,0.44797549793057534,-0.2787225113843592,-0.287621037233216,-0.1639773983701863,0.06418853577303293,0.08900038108190625,0.3978752803669749,0.21639483323525077,0.14566560016001218,-0.030750786780256747,0.32598342997878016,4.717505416,4.282494584,4.5
-208656.10983661882,-10399.087565069087,18626.088821366615,5632.565155429712,814.0445660096212,524.1586296294871,16607.519646497287,-305.51084867788387,-240.42475408897857,-7.818744286625986,9.84042145197628,12.025058668388644,-6.193976967220757,-6.581828864197218,4.925534514575011,-7.393495662078613,-0.4773295542442035,-0.013569179102213575,1.8263037888912943,-1.766751366518279,1.8166830218023728,-7.054497323223862,1.390124876111444,-0.6835922344165034,0.12457561343171653,0.7149636408152447,-1.2770050296315787,-0.03428442933610202,-2.768374462027603,0.8881633355629386,-0.7250524321396157,0.8935096049551596,-3.0960465259534744,1.6340626070334987,0.2483640838135375,0.6504545999140049,0.8194210883687978,-1.2722362048749676,-0.00133173628372103,0.7290425328330996,1.9665153430870175,0.222813242099686,-0.1476551563840718,-0.0571745524449936,0.7752166498390528,-0.20894897328898954,-2.5729887845875172,0.27537744206993925,0.21639984324617945,-0.5659427031631514,-0.18590081323321178,-0.05714114699544443,-0.12046493766998446,1.570305450012533,1.1462269893949244,-0.032455978665587276,-1.4562053976423275,-1.6161953861179352,0.5034944419735508,-0.32352852882797817,-0.4431371594791366,-0.13029559073356986,-0.5909508226372676,-1.1118875602849272,0.12142657698541948,0.14488581190491606,0.11778507101222277,0.3978054531306646,-0.15318170895734567,0.06732383494486566,-0.1936910252971872,-0.648389550718233,0.07272161000298655,0.10131120871140853,-0.05275621425035229,0.2864622111997404,-0.18571513844819118,-0.018125273326116707,-0.11518351174786157,-0.7821294313012161,0.43425265571826505,-0.13773271992062847,-0.4765131773935749,-0.7560477073285472,-0.2846525715614805,0.15421241230215318,0.41165878900886244,-0.061995572341823214,0.2944285567146987,-0.1688514203420208,-0.35245975602290563,-0.10965468527047051,-0.17174762211110473,-0.12148179302781068,0.10844199483243883,0.30787422606467807,-0.10017513026894034,0.25146734291283995,0.321006522140999,-0.29889226447960693,-0.1709778895321162,0.5452551536634106,-0.5507629023988231,-0.1255046376633642,-0.06424786162973586,-0.17768753024891434,0.04316416579501697,3.109396031,2.640603969,2.875
